/////////////////////////////////////

Item List
2019/10/18 01:29:57

/////////////////////////////////////

ID,RegisterName,UnlocalizedName,MaxDamage,MaxStackSize
5052,WR-CBE|Core:blazeRecieverDish,item.wrcbe_core:blazeRecieverDish,0,64
5053,WR-CBE|Addons:triangulator,item.wrcbe_addons:triangulator,0,1
5054,WR-CBE|Addons:remote,item.wrcbe_addons:remote,0,1
5055,WR-CBE|Addons:sniffer,item.wrcbe_addons:sniffer,0,1
5056,WR-CBE|Addons:empty_map,item.wrcbe_addons:empty_map,0,64
5057,WR-CBE|Addons:map,item.wrcbe_addons:map,0,64
5058,WR-CBE|Addons:tracker,item.wrcbe_addons:tracker,0,1
5059,WR-CBE|Addons:rep,item.wrcbe_addons:rep,0,16
5060,WR-CBE|Addons:psniffer,item.wrcbe_addons:psniffer,0,1
5061,WR-CBE|Logic:wirelessLogic,item.wrcbe_logic:wirelesspart,0,64
5062,ProjRed|Core:projectred.core.part,item.projectred.core.part,0,64
5063,ProjRed|Core:projectred.core.drawplate,item.projectred.core.drawplate,512,1
5064,ProjRed|Core:projectred.core.screwdriver,item.projectred.core.screwdriver,128,1
5065,ProjRed|Core:projectred.core.wiredebugger,item.projectred.core.wiredebugger,256,1
5066,ProjRed|Core:projectred.core.datacard,item.projectred.core.datacard,0,1
5067,ProjRed|Transmission:projectred.transmission.wire,item.projectred.transmission.wire,0,64
5068,ProjRed|Transmission:projectred.transmission.framewire,item.projectred.transmission.framewire,0,64
5069,ProjRed|Transportation:projectred.transportation.pipe,item.projectred.transportation.pipe,0,64
5070,ProjRed|Transportation:projectred.transportation.routingchip,item.projectred.transportation.routingchip,0,64
5071,ProjRed|Transportation:projectred.transportation.routerutil,item.projectred.transportation.routerutil,0,1
5072,ProjRed|Exploration:projectred.exploration.woolgin,item.projectred.exploration.woolgin,128,1
5073,ProjRed|Exploration:projectred.exploration.backpack,item.projectred.exploration.backpack,0,1
5074,ProjRed|Exploration:projectred.exploration.athame,item.projectred.exploration.athame,100,1
5075,ProjRed|Exploration:projectred.exploration.lilyseed,item.projectred.exploration.lilyseed,0,64
5076,ProjRed|Exploration:projectred.exploration.axeruby,item.projectred.exploration.axeruby,512,1
5077,ProjRed|Exploration:projectred.exploration.axesapphire,item.projectred.exploration.axesapphire,512,1
5078,ProjRed|Exploration:projectred.exploration.axeperidot,item.projectred.exploration.axeperidot,512,1
5079,ProjRed|Exploration:projectred.exploration.hoeruby,item.projectred.exploration.hoeruby,512,1
5080,ProjRed|Exploration:projectred.exploration.hoesapphire,item.projectred.exploration.hoesapphire,512,1
5081,ProjRed|Exploration:projectred.exploration.hoeperidot,item.projectred.exploration.hoeperidot,512,1
5082,ProjRed|Exploration:projectred.exploration.pickaxeruby,item.projectred.exploration.pickaxeruby,512,1
5083,ProjRed|Exploration:projectred.exploration.pickaxesapphire,item.projectred.exploration.pickaxesapphire,512,1
5084,ProjRed|Exploration:projectred.exploration.pickaxeperidot,item.projectred.exploration.pickaxeperidot,512,1
5085,ProjRed|Exploration:projectred.exploration.shovelruby,item.projectred.exploration.shovelruby,512,1
5086,ProjRed|Exploration:projectred.exploration.shovelsapphire,item.projectred.exploration.shovelsapphire,512,1
5087,ProjRed|Exploration:projectred.exploration.shovelperidot,item.projectred.exploration.shovelperidot,512,1
5088,ProjRed|Exploration:projectred.exploration.swordruby,item.projectred.exploration.swordruby,512,1
5089,ProjRed|Exploration:projectred.exploration.swordsapphire,item.projectred.exploration.swordsapphire,512,1
5090,ProjRed|Exploration:projectred.exploration.swordperidot,item.projectred.exploration.swordperidot,512,1
5091,ProjRed|Exploration:projectred.exploration.sawgold,item.projectred.exploration.sawgold,32,1
5092,ProjRed|Exploration:projectred.exploration.sawruby,item.projectred.exploration.sawruby,512,1
5093,ProjRed|Exploration:projectred.exploration.sawsapphire,item.projectred.exploration.sawsapphire,512,1
5094,ProjRed|Exploration:projectred.exploration.sawperidot,item.projectred.exploration.sawperidot,512,1
5095,ProjRed|Exploration:projectred.exploration.sicklewood,item.projectred.exploration.sicklewood,59,1
5096,ProjRed|Exploration:projectred.exploration.sicklestone,item.projectred.exploration.sicklestone,131,1
5097,ProjRed|Exploration:projectred.exploration.sickleiron,item.projectred.exploration.sickleiron,250,1
5098,ProjRed|Exploration:projectred.exploration.sicklegold,item.projectred.exploration.sicklegold,32,1
5099,ProjRed|Exploration:projectred.exploration.sickleruby,item.projectred.exploration.sickleruby,512,1
5100,ProjRed|Exploration:projectred.exploration.sicklesapphire,item.projectred.exploration.sicklesapphire,512,1
5101,ProjRed|Exploration:projectred.exploration.sickleperidot,item.projectred.exploration.sickleperidot,512,1
5102,ProjRed|Exploration:projectred.exploration.sicklediamond,item.projectred.exploration.sicklediamond,1561,1
5103,ProjRed|Exploration:projectred.exploration.rubyhelmet,item.projectred.exploration.rubyhelmet,176,1
5104,ProjRed|Exploration:projectred.exploration.rubychestplate,item.projectred.exploration.rubychestplate,256,1
5105,ProjRed|Exploration:projectred.exploration.rubyleggings,item.projectred.exploration.rubyleggings,240,1
5106,ProjRed|Exploration:projectred.exploration.rubyboots,item.projectred.exploration.rubyboots,208,1
5107,ProjRed|Exploration:projectred.exploration.sapphirehelmet,item.projectred.exploration.sapphirehelmet,176,1
5108,ProjRed|Exploration:projectred.exploration.sapphirechestplate,item.projectred.exploration.sapphirechestplate,256,1
5109,ProjRed|Exploration:projectred.exploration.sapphireleggings,item.projectred.exploration.sapphireleggings,240,1
5110,ProjRed|Exploration:projectred.exploration.sapphireboots,item.projectred.exploration.sapphireboots,208,1
5111,ProjRed|Exploration:projectred.exploration.peridothelmet,item.projectred.exploration.peridothelmet,154,1
5112,ProjRed|Exploration:projectred.exploration.peridotchestplate,item.projectred.exploration.peridotchestplate,224,1
5113,ProjRed|Exploration:projectred.exploration.peridotleggings,item.projectred.exploration.peridotleggings,210,1
5114,ProjRed|Exploration:projectred.exploration.peridotboots,item.projectred.exploration.peridotboots,182,1
5115,ProjRed|Integration:projectred.integration.gate,item.projectred.integration.gate,0,64
5116,ProjRed|Fabrication:projectred.fabrication.icblueprint,item.projectred.fabrication.icblueprint,0,1
5117,ProjRed|Fabrication:projectred.fabrication.icchip,item.projectred.fabrication.icchip,0,1
5118,ProjRed|Illumination:projectred.illumination.lantern,item.projectred.illumination.lantern,0,64
5119,ProjRed|Illumination:projectred.illumination.lantern.inv,item.projectred.illumination.lantern.inv,0,64
5120,ProjRed|Illumination:projectred.illumination.fixture,item.projectred.illumination.fixture,0,64
5121,ProjRed|Illumination:projectred.illumination.fixture.inv,item.projectred.illumination.fixture.inv,0,64
5122,ProjRed|Illumination:projectred.illumination.cagelamp,item.projectred.illumination.cagelamp,0,64
5123,ProjRed|Illumination:projectred.illumination.cagelamp.inv,item.projectred.illumination.cagelamp.inv,0,64
5124,ProjRed|Illumination:projectred.illumination.cagelamp2,item.projectred.illumination.cagelamp2,0,64
5125,ProjRed|Illumination:projectred.illumination.cagelamp2.inv,item.projectred.illumination.cagelamp2.inv,0,64
5126,ProjRed|Illumination:projectred.illumination.lightbutton,item.projectred.illumination.lightbutton,0,64
5127,ProjRed|Illumination:projectred.illumination.flightbutton,item.projectred.illumination.flightbutton,0,64
5128,ProjRed|Expansion:projectred.expansion.solar_panel,item.projectred.expansion.solar_panel,0,64
5129,ProjRed|Expansion:projectred.expansion.emptybattery,item.projectred.expansion.emptybattery,0,64
5130,ProjRed|Expansion:projectred.expansion.battery,item.projectred.expansion.battery,1600,1
5131,ProjRed|Expansion:projectred.expansion.jetpack,item.projectred.expansion.jetpack,6400,1
5132,ProjRed|Expansion:projectred.expansion.electric_screwdriver,item.projectred.expansion.electric_screwdriver,400,1
5133,ProjRed|Expansion:projectred.expansion.infused_ender_pearl,item.projectred.expansion.infused_ender_pearl,0,1
5134,ProjRed|Expansion:projectred.expansion.plan,item.projectred.expansion.plan,0,64
